,date,year,month,strip_cat_1,strip_cdd_1,strip_hdd_1,strip_cat_continuous,strip_cdd_continuous,strip_hdd_continuous,strip_ot_continuous,temperature_2m_avg,ms,strip_cat_2,strip_cdd_2,strip_hdd_2,strip_cat_3,strip_cdd_3,strip_hdd_3,strip_cat_4,strip_cdd_4,strip_hdd_4,strip_cat_5,strip_cdd_5,strip_hdd_5,strip_cat_6,strip_cdd_6,strip_hdd_6,strip_cat_7,strip_cdd_7,strip_hdd_7,strip_cat_8,strip_cdd_8,strip_hdd_8,strip_cat_9,strip_cdd_9,strip_hdd_9,strip_cat_10,strip_cdd_10,strip_hdd_10,strip_cat_11,strip_cdd_11,strip_hdd_11,strip_cat_12,strip_cdd_12,strip_hdd_12,strip_cat_continuous_payoff,strip_cdd_continuous_payoff,strip_hdd_continuous_payoff,strip_ot_continuous_payoff
156,2018-06-06,2018,6,1164.2822620104887,0.0,9635.717737989511,10314.173784473965,563.2325726911756,689.0587882172103,10314.173784473965,19.6,"[15.77833725 15.87779912 16.04211195 16.07137996 16.1168489  16.3141833
 16.52294275 16.73107836 16.71831352 16.8520208  16.92486388 17.0084757
 17.05110239 17.20307082 17.37916843 17.39738552 17.45383941 17.62764405
 17.6766832  17.7408762  17.68779707 17.72227556 17.80518042 17.78910899
 17.86257697 17.95124177 18.03605104 18.15575013 18.19705896]",1237.4932247467766,0.0,8482.506775253225,2991.3295171571194,0.0,7808.670482842879,5153.225441092226,0.19513873236520313,5286.969697640139,7977.511743079209,40.32823043667797,2862.8164873574688,10314.173784473965,563.2325726911756,689.0587882172103,11358.277748649478,920.023016626634,361.7452679771569,10907.273534472533,618.5930615507307,511.3195270781977,8934.069282136828,100.3337411231523,1606.2644589863228,6874.851699142771,1.9743417623967316,3927.1226426196263,4050.4782249750747,0.0,6389.521775024925,2042.6016787805079,0.0,8757.39832121949,46.66302196130164,1.717800627892757,-44.94522133341036,46.66302196130164
157,2018-06-07,2018,6,1164.2822620104887,0.0,9635.717737989511,10379.890118568917,586.9180980465824,647.027979477665,10379.890118568917,20.700000000000003,"[15.77833725 15.87779912 16.04211195 16.07137996 16.1168489  16.3141833
 16.52294275 16.73107836 16.71831352 16.8520208  16.92486388 17.0084757
 17.05110239 17.20307082 17.37916843 17.39738552 17.45383941 17.62764405
 17.6766832  17.7408762  17.68779707 17.72227556 17.80518042 17.78910899
 17.86257697 17.95124177 18.03605104 18.15575013 18.19705896]",1237.4932247467766,0.0,8482.506775253225,2991.3295171571194,0.0,7808.670482842879,5153.225441092226,0.19513873236520313,5286.969697640139,7977.511743079209,40.32823043667797,2862.8164873574688,10379.890118568917,586.9180980465824,647.027979477665,11358.277748649478,920.023016626634,361.7452679771569,10907.273534472533,618.5930615507307,511.3195270781977,8934.069282136828,100.3337411231523,1606.2644589863228,6874.851699142771,1.9743417623967316,3927.1226426196263,4050.4782249750747,0.0,6389.521775024925,2042.6016787805079,0.0,8757.39832121949,65.71633409495189,23.685525355406753,-42.030808739545364,65.71633409495189
158,2018-06-08,2018,6,1164.2822620104887,0.0,9635.717737989511,10463.431263657825,632.0803854795384,608.6491218217129,10463.431263657825,21.65,"[15.77833725 15.87779912 16.04211195 16.07137996 16.1168489  16.3141833
 16.52294275 16.73107836 16.71831352 16.8520208  16.92486388 17.0084757
 17.05110239 17.20307082 17.37916843 17.39738552 17.45383941 17.62764405
 17.6766832  17.7408762  17.68779707 17.72227556 17.80518042 17.78910899
 17.86257697 17.95124177 18.03605104 18.15575013 18.19705896]",1237.4932247467766,0.0,8482.506775253225,2991.3295171571194,0.0,7808.670482842879,5153.225441092226,0.19513873236520313,5286.969697640139,7977.511743079209,40.32823043667797,2862.8164873574688,10463.431263657825,632.0803854795384,608.6491218217129,11358.277748649478,920.023016626634,361.7452679771569,10907.273534472533,618.5930615507307,511.3195270781977,8934.069282136828,100.3337411231523,1606.2644589863228,6874.851699142771,1.9743417623967316,3927.1226426196263,4050.4782249750747,0.0,6389.521775024925,2042.6016787805079,0.0,8757.39832121949,83.5411450889078,45.16228743295608,-38.37885765595206,83.5411450889078
159,2018-06-09,2018,6,1164.2822620104887,0.0,9635.717737989511,10561.809696396222,695.2125294989426,573.40283310272,10561.809696396222,23.549999999999997,"[15.77833725 15.87779912 16.04211195 16.07137996 16.1168489  16.3141833
 16.52294275 16.73107836 16.71831352 16.8520208  16.92486388 17.0084757
 17.05110239 17.20307082 17.37916843 17.39738552 17.45383941 17.62764405
 17.6766832  17.7408762  17.68779707 17.72227556 17.80518042 17.78910899
 17.86257697 17.95124177 18.03605104 18.15575013 18.19705896]",1237.4932247467766,0.0,8482.506775253225,2991.3295171571194,0.0,7808.670482842879,5153.225441092226,0.19513873236520313,5286.969697640139,7977.511743079209,40.32823043667797,2862.8164873574688,10561.809696396222,695.2125294989426,573.40283310272,11358.277748649478,920.023016626634,361.7452679771569,10907.273534472533,618.5930615507307,511.3195270781977,8934.069282136828,100.3337411231523,1606.2644589863228,6874.851699142771,1.9743417623967316,3927.1226426196263,4050.4782249750747,0.0,6389.521775024925,2042.6016787805079,0.0,8757.39832121949,98.37843273839644,63.13214401940411,-35.2462887189929,98.37843273839644
160,2018-06-10,2018,6,1164.2822620104887,0.0,9635.717737989511,10698.44342608951,796.4701278828654,538.0267017933538,10698.44342608951,18.85,"[15.77833725 15.87779912 16.04211195 16.07137996 16.1168489  16.3141833
 16.52294275 16.73107836 16.71831352 16.8520208  16.92486388 17.0084757
 17.05110239 17.20307082 17.37916843 17.39738552 17.45383941 17.62764405
 17.6766832  17.7408762  17.68779707 17.72227556 17.80518042 17.78910899
 17.86257697 17.95124177 18.03605104 18.15575013 18.19705896]",1237.4932247467766,0.0,8482.506775253225,2991.3295171571194,0.0,7808.670482842879,5153.225441092226,0.19513873236520313,5286.969697640139,7977.511743079209,40.32823043667797,2862.8164873574688,10698.44342608951,796.4701278828654,538.0267017933538,11358.277748649478,920.023016626634,361.7452679771569,10907.273534472533,618.5930615507307,511.3195270781977,8934.069282136828,100.3337411231523,1606.2644589863228,6874.851699142771,1.9743417623967316,3927.1226426196263,4050.4782249750747,0.0,6389.521775024925,2042.6016787805079,0.0,8757.39832121949,136.63372969328884,101.25759838392287,-35.3761313093662,136.63372969328884
161,2018-06-11,2018,6,1164.2822620104887,0.0,9635.717737989511,10738.403010123613,801.6944047330798,503.2913946094643,10738.403010123613,17.95,"[15.77833725 15.87779912 16.04211195 16.07137996 16.1168489  16.3141833
 16.52294275 16.73107836 16.71831352 16.8520208  16.92486388 17.0084757
 17.05110239 17.20307082 17.37916843 17.39738552 17.45383941 17.62764405
 17.6766832  17.7408762  17.68779707 17.72227556 17.80518042 17.78910899
 17.86257697 17.95124177 18.03605104 18.15575013 18.19705896]",1237.4932247467766,0.0,8482.506775253225,2991.3295171571194,0.0,7808.670482842879,5153.225441092226,0.19513873236520313,5286.969697640139,7977.511743079209,40.32823043667797,2862.8164873574688,10738.403010123613,801.6944047330798,503.2913946094643,11358.277748649478,920.023016626634,361.7452679771569,10907.273534472533,618.5930615507307,511.3195270781977,8934.069282136828,100.3337411231523,1606.2644589863228,6874.851699142771,1.9743417623967316,3927.1226426196263,4050.4782249750747,0.0,6389.521775024925,2042.6016787805079,0.0,8757.39832121949,39.95958403410259,5.2242768502143235,-34.73530718388952,39.95958403410259
162,2018-06-12,2018,6,1164.2822620104887,0.0,9635.717737989511,10758.905732581177,789.5321215431011,470.62638896192414,10758.905732581177,16.15,"[15.77833725 15.87779912 16.04211195 16.07137996 16.1168489  16.3141833
 16.52294275 16.73107836 16.71831352 16.8520208  16.92486388 17.0084757
 17.05110239 17.20307082 17.37916843 17.39738552 17.45383941 17.62764405
 17.6766832  17.7408762  17.68779707 17.72227556 17.80518042 17.78910899
 17.86257697 17.95124177 18.03605104 18.15575013 18.19705896]",1237.4932247467766,0.0,8482.506775253225,2991.3295171571194,0.0,7808.670482842879,5153.225441092226,0.19513873236520313,5286.969697640139,7977.511743079209,40.32823043667797,2862.8164873574688,10758.905732581177,789.5321215431011,470.62638896192414,11358.277748649478,920.023016626634,361.7452679771569,10907.273534472533,618.5930615507307,511.3195270781977,8934.069282136828,100.3337411231523,1606.2644589863228,6874.851699142771,1.9743417623967316,3927.1226426196263,4050.4782249750747,0.0,6389.521775024925,2042.6016787805079,0.0,8757.39832121949,20.502722457564232,-12.162283189978666,-32.66500564754017,20.502722457564232
163,2018-06-13,2018,6,1164.2822620104887,0.0,9635.717737989511,10741.736218599617,775.0276487357536,473.2914301361373,10741.736218599617,15.100000000000001,"[15.77833725 15.87779912 16.04211195 16.07137996 16.1168489  16.3141833
 16.52294275 16.73107836 16.71831352 16.8520208  16.92486388 17.0084757
 17.05110239 17.20307082 17.37916843 17.39738552 17.45383941 17.62764405
 17.6766832  17.7408762  17.68779707 17.72227556 17.80518042 17.78910899
 17.86257697 17.95124177 18.03605104 18.15575013 18.19705896]",1237.4932247467766,0.0,8482.506775253225,2991.3295171571194,0.0,7808.670482842879,5153.225441092226,0.19513873236520313,5286.969697640139,7977.511743079209,40.32823043667797,2862.8164873574688,10741.736218599617,775.0276487357536,473.2914301361373,11358.277748649478,920.023016626634,361.7452679771569,10907.273534472533,618.5930615507307,511.3195270781977,8934.069282136828,100.3337411231523,1606.2644589863228,6874.851699142771,1.9743417623967316,3927.1226426196263,4050.4782249750747,0.0,6389.521775024925,2042.6016787805079,0.0,8757.39832121949,-17.169513981560158,-14.504472807347497,2.6650411742131723,-17.169513981560158
164,2018-06-14,2018,6,1164.2822620104887,0.0,9635.717737989511,10702.714170770654,760.7532172805666,498.03904650991126,10702.714170770654,17.1,"[15.77833725 15.87779912 16.04211195 16.07137996 16.1168489  16.3141833
 16.52294275 16.73107836 16.71831352 16.8520208  16.92486388 17.0084757
 17.05110239 17.20307082 17.37916843 17.39738552 17.45383941 17.62764405
 17.6766832  17.7408762  17.68779707 17.72227556 17.80518042 17.78910899
 17.86257697 17.95124177 18.03605104 18.15575013 18.19705896]",1237.4932247467766,0.0,8482.506775253225,2991.3295171571194,0.0,7808.670482842879,5153.225441092226,0.19513873236520313,5286.969697640139,7977.511743079209,40.32823043667797,2862.8164873574688,10702.714170770654,760.7532172805666,498.03904650991126,11358.277748649478,920.023016626634,361.7452679771569,10907.273534472533,618.5930615507307,511.3195270781977,8934.069282136828,100.3337411231523,1606.2644589863228,6874.851699142771,1.9743417623967316,3927.1226426196263,4050.4782249750747,0.0,6389.521775024925,2042.6016787805079,0.0,8757.39832121949,-39.02204782896297,-14.274431455187027,24.74761637377395,-39.02204782896297
165,2018-06-15,2018,6,1164.2822620104887,0.0,9635.717737989511,10700.652754437193,746.0180677467628,485.3653133095688,10700.652754437193,17.65,"[15.77833725 15.87779912 16.04211195 16.07137996 16.1168489  16.3141833
 16.52294275 16.73107836 16.71831352 16.8520208  16.92486388 17.0084757
 17.05110239 17.20307082 17.37916843 17.39738552 17.45383941 17.62764405
 17.6766832  17.7408762  17.68779707 17.72227556 17.80518042 17.78910899
 17.86257697 17.95124177 18.03605104 18.15575013 18.19705896]",1237.4932247467766,0.0,8482.506775253225,2991.3295171571194,0.0,7808.670482842879,5153.225441092226,0.19513873236520313,5286.969697640139,7977.511743079209,40.32823043667797,2862.8164873574688,10700.652754437193,746.0180677467628,485.3653133095688,11358.277748649478,920.023016626634,361.7452679771569,10907.273534472533,618.5930615507307,511.3195270781977,8934.069282136828,100.3337411231523,1606.2644589863228,6874.851699142771,1.9743417623967316,3927.1226426196263,4050.4782249750747,0.0,6389.521775024925,2042.6016787805079,0.0,8757.39832121949,-2.0614163334612385,-14.735149533803792,-12.67373320034244,-2.0614163334612385
166,2018-06-16,2018,6,1164.2822620104887,0.0,9635.717737989511,10706.069385835297,729.9418292391175,463.87244340382125,10706.069385835297,19.950000000000003,"[15.77833725 15.87779912 16.04211195 16.07137996 16.1168489  16.3141833
 16.52294275 16.73107836 16.71831352 16.8520208  16.92486388 17.0084757
 17.05110239 17.20307082 17.37916843 17.39738552 17.45383941 17.62764405
 17.6766832  17.7408762  17.68779707 17.72227556 17.80518042 17.78910899
 17.86257697 17.95124177 18.03605104 18.15575013 18.19705896]",1237.4932247467766,0.0,8482.506775253225,2991.3295171571194,0.0,7808.670482842879,5153.225441092226,0.19513873236520313,5286.969697640139,7977.511743079209,40.32823043667797,2862.8164873574688,10706.069385835297,729.9418292391175,463.87244340382125,11358.277748649478,920.023016626634,361.7452679771569,10907.273534472533,618.5930615507307,511.3195270781977,8934.069282136828,100.3337411231523,1606.2644589863228,6874.851699142771,1.9743417623967316,3927.1226426196263,4050.4782249750747,0.0,6389.521775024925,2042.6016787805079,0.0,8757.39832121949,5.416631398104073,-16.076238507645257,-21.49286990574757,5.416631398104073
167,2018-06-17,2018,6,1164.2822620104887,0.0,9635.717737989511,10757.121675433471,753.9044079128395,436.78273247936886,10757.121675433471,18.25,"[15.77833725 15.87779912 16.04211195 16.07137996 16.1168489  16.3141833
 16.52294275 16.73107836 16.71831352 16.8520208  16.92486388 17.0084757
 17.05110239 17.20307082 17.37916843 17.39738552 17.45383941 17.62764405
 17.6766832  17.7408762  17.68779707 17.72227556 17.80518042 17.78910899
 17.86257697 17.95124177 18.03605104 18.15575013 18.19705896]",1237.4932247467766,0.0,8482.506775253225,2991.3295171571194,0.0,7808.670482842879,5153.225441092226,0.19513873236520313,5286.969697640139,7977.511743079209,40.32823043667797,2862.8164873574688,10757.121675433471,753.9044079128395,436.78273247936886,11358.277748649478,920.023016626634,361.7452679771569,10907.273534472533,618.5930615507307,511.3195270781977,8934.069282136828,100.3337411231523,1606.2644589863228,6874.851699142771,1.9743417623967316,3927.1226426196263,4050.4782249750747,0.0,6389.521775024925,2042.6016787805079,0.0,8757.39832121949,51.05228959817396,23.962578673721964,-27.08971092445239,51.05228959817396
168,2018-06-18,2018,6,1164.2822620104887,0.0,9635.717737989511,10773.04488732198,743.8345424884677,410.78965516648395,10773.04488732198,17.0,"[15.77833725 15.87779912 16.04211195 16.07137996 16.1168489  16.3141833
 16.52294275 16.73107836 16.71831352 16.8520208  16.92486388 17.0084757
 17.05110239 17.20307082 17.37916843 17.39738552 17.45383941 17.62764405
 17.6766832  17.7408762  17.68779707 17.72227556 17.80518042 17.78910899
 17.86257697 17.95124177 18.03605104 18.15575013 18.19705896]",1237.4932247467766,0.0,8482.506775253225,2991.3295171571194,0.0,7808.670482842879,5153.225441092226,0.19513873236520313,5286.969697640139,7977.511743079209,40.32823043667797,2862.8164873574688,10773.04488732198,743.8345424884677,410.78965516648395,11358.277748649478,920.023016626634,361.7452679771569,10907.273534472533,618.5930615507307,511.3195270781977,8934.069282136828,100.3337411231523,1606.2644589863228,6874.851699142771,1.9743417623967316,3927.1226426196263,4050.4782249750747,0.0,6389.521775024925,2042.6016787805079,0.0,8757.39832121949,15.923211888508376,-10.069865424371756,-25.993077312884907,15.923211888508376
169,2018-06-19,2018,6,1164.2822620104887,0.0,9635.717737989511,10760.492006223616,727.3198652658214,406.82785904220384,10760.492006223616,17.2,"[15.77833725 15.87779912 16.04211195 16.07137996 16.1168489  16.3141833
 16.52294275 16.73107836 16.71831352 16.8520208  16.92486388 17.0084757
 17.05110239 17.20307082 17.37916843 17.39738552 17.45383941 17.62764405
 17.6766832  17.7408762  17.68779707 17.72227556 17.80518042 17.78910899
 17.86257697 17.95124177 18.03605104 18.15575013 18.19705896]",1237.4932247467766,0.0,8482.506775253225,2991.3295171571194,0.0,7808.670482842879,5153.225441092226,0.19513873236520313,5286.969697640139,7977.511743079209,40.32823043667797,2862.8164873574688,10760.492006223616,727.3198652658214,406.82785904220384,11358.277748649478,920.023016626634,361.7452679771569,10907.273534472533,618.5930615507307,511.3195270781977,8934.069282136828,100.3337411231523,1606.2644589863228,6874.851699142771,1.9743417623967316,3927.1226426196263,4050.4782249750747,0.0,6389.521775024925,2042.6016787805079,0.0,8757.39832121949,-12.552881098363287,-16.514677222646355,-3.961796124280113,-12.552881098363287
170,2018-06-20,2018,6,1164.2822620104887,0.0,9635.717737989511,10750.958342279346,710.6055277271531,399.6471854478051,10750.958342279346,18.450000000000003,"[15.77833725 15.87779912 16.04211195 16.07137996 16.1168489  16.3141833
 16.52294275 16.73107836 16.71831352 16.8520208  16.92486388 17.0084757
 17.05110239 17.20307082 17.37916843 17.39738552 17.45383941 17.62764405
 17.6766832  17.7408762  17.68779707 17.72227556 17.80518042 17.78910899
 17.86257697 17.95124177 18.03605104 18.15575013 18.19705896]",1237.4932247467766,0.0,8482.506775253225,2991.3295171571194,0.0,7808.670482842879,5153.225441092226,0.19513873236520313,5286.969697640139,7977.511743079209,40.32823043667797,2862.8164873574688,10750.958342279346,710.6055277271531,399.6471854478051,11358.277748649478,920.023016626634,361.7452679771569,10907.273534472533,618.5930615507307,511.3195270781977,8934.069282136828,100.3337411231523,1606.2644589863228,6874.851699142771,1.9743417623967316,3927.1226426196263,4050.4782249750747,0.0,6389.521775024925,2042.6016787805079,0.0,8757.39832121949,-9.533663944270302,-16.714337538668246,-7.1806735943987405,-9.533663944270302
171,2018-06-21,2018,6,1164.2822620104887,0.0,9635.717737989511,10765.140818288584,700.803633857503,375.66281556891704,10765.140818288584,14.05,"[15.77833725 15.87779912 16.04211195 16.07137996 16.1168489  16.3141833
 16.52294275 16.73107836 16.71831352 16.8520208  16.92486388 17.0084757
 17.05110239 17.20307082 17.37916843 17.39738552 17.45383941 17.62764405
 17.6766832  17.7408762  17.68779707 17.72227556 17.80518042 17.78910899
 17.86257697 17.95124177 18.03605104 18.15575013 18.19705896]",1237.4932247467766,0.0,8482.506775253225,2991.3295171571194,0.0,7808.670482842879,5153.225441092226,0.19513873236520313,5286.969697640139,7977.511743079209,40.32823043667797,2862.8164873574688,10765.140818288584,700.803633857503,375.66281556891704,11358.277748649478,920.023016626634,361.7452679771569,10907.273534472533,618.5930615507307,511.3195270781977,8934.069282136828,100.3337411231523,1606.2644589863228,6874.851699142771,1.9743417623967316,3927.1226426196263,4050.4782249750747,0.0,6389.521775024925,2042.6016787805079,0.0,8757.39832121949,14.182476009238599,-9.801893869650144,-23.98436987888806,14.182476009238599
172,2018-06-22,2018,6,1164.2822620104887,0.0,9635.717737989511,10692.384876876276,682.9107397554087,430.5258628791304,10692.384876876276,13.549999999999999,"[15.77833725 15.87779912 16.04211195 16.07137996 16.1168489  16.3141833
 16.52294275 16.73107836 16.71831352 16.8520208  16.92486388 17.0084757
 17.05110239 17.20307082 17.37916843 17.39738552 17.45383941 17.62764405
 17.6766832  17.7408762  17.68779707 17.72227556 17.80518042 17.78910899
 17.86257697 17.95124177 18.03605104 18.15575013 18.19705896]",1237.4932247467766,0.0,8482.506775253225,2991.3295171571194,0.0,7808.670482842879,5153.225441092226,0.19513873236520313,5286.969697640139,7977.511743079209,40.32823043667797,2862.8164873574688,10692.384876876276,682.9107397554087,430.5258628791304,11358.277748649478,920.023016626634,361.7452679771569,10907.273534472533,618.5930615507307,511.3195270781977,8934.069282136828,100.3337411231523,1606.2644589863228,6874.851699142771,1.9743417623967316,3927.1226426196263,4050.4782249750747,0.0,6389.521775024925,2042.6016787805079,0.0,8757.39832121949,-72.75594141230795,-17.89289410209426,54.86304731021335,-72.75594141230795
173,2018-06-23,2018,6,1164.2822620104887,0.0,9635.717737989511,10608.939365683855,663.0207664968887,494.0814008130332,10608.939365683855,13.95,"[15.77833725 15.87779912 16.04211195 16.07137996 16.1168489  16.3141833
 16.52294275 16.73107836 16.71831352 16.8520208  16.92486388 17.0084757
 17.05110239 17.20307082 17.37916843 17.39738552 17.45383941 17.62764405
 17.6766832  17.7408762  17.68779707 17.72227556 17.80518042 17.78910899
 17.86257697 17.95124177 18.03605104 18.15575013 18.19705896]",1237.4932247467766,0.0,8482.506775253225,2991.3295171571194,0.0,7808.670482842879,5153.225441092226,0.19513873236520313,5286.969697640139,7977.511743079209,40.32823043667797,2862.8164873574688,10608.939365683855,663.0207664968887,494.0814008130332,11358.277748649478,920.023016626634,361.7452679771569,10907.273534472533,618.5930615507307,511.3195270781977,8934.069282136828,100.3337411231523,1606.2644589863228,6874.851699142771,1.9743417623967316,3927.1226426196263,4050.4782249750747,0.0,6389.521775024925,2042.6016787805079,0.0,8757.39832121949,-83.44551119242169,-19.889973258520058,63.555537933902826,-83.44551119242169
174,2018-06-24,2018,6,1164.2822620104887,0.0,9635.717737989511,10531.835757334164,641.8916577138643,550.0559003797008,10531.835757334164,14.5,"[15.77833725 15.87779912 16.04211195 16.07137996 16.1168489  16.3141833
 16.52294275 16.73107836 16.71831352 16.8520208  16.92486388 17.0084757
 17.05110239 17.20307082 17.37916843 17.39738552 17.45383941 17.62764405
 17.6766832  17.7408762  17.68779707 17.72227556 17.80518042 17.78910899
 17.86257697 17.95124177 18.03605104 18.15575013 18.19705896]",1237.4932247467766,0.0,8482.506775253225,2991.3295171571194,0.0,7808.670482842879,5153.225441092226,0.19513873236520313,5286.969697640139,7977.511743079209,40.32823043667797,2862.8164873574688,10531.835757334164,641.8916577138643,550.0559003797008,11358.277748649478,920.023016626634,361.7452679771569,10907.273534472533,618.5930615507307,511.3195270781977,8934.069282136828,100.3337411231523,1606.2644589863228,6874.851699142771,1.9743417623967316,3927.1226426196263,4050.4782249750747,0.0,6389.521775024925,2042.6016787805079,0.0,8757.39832121949,-77.10360834969106,-21.12910878302432,55.97449956666759,-77.10360834969106
175,2018-06-25,2018,6,1164.2822620104887,0.0,9635.717737989511,10466.053577466453,621.0219475337816,594.9683700673262,10466.053577466453,14.1,"[15.77833725 15.87779912 16.04211195 16.07137996 16.1168489  16.3141833
 16.52294275 16.73107836 16.71831352 16.8520208  16.92486388 17.0084757
 17.05110239 17.20307082 17.37916843 17.39738552 17.45383941 17.62764405
 17.6766832  17.7408762  17.68779707 17.72227556 17.80518042 17.78910899
 17.86257697 17.95124177 18.03605104 18.15575013 18.19705896]",1237.4932247467766,0.0,8482.506775253225,2991.3295171571194,0.0,7808.670482842879,5153.225441092226,0.19513873236520313,5286.969697640139,7977.511743079209,40.32823043667797,2862.8164873574688,10466.053577466453,621.0219475337816,594.9683700673262,11358.277748649478,920.023016626634,361.7452679771569,10907.273534472533,618.5930615507307,511.3195270781977,8934.069282136828,100.3337411231523,1606.2644589863228,6874.851699142771,1.9743417623967316,3927.1226426196263,4050.4782249750747,0.0,6389.521775024925,2042.6016787805079,0.0,8757.39832121949,-65.78217986771051,-20.869710180082734,44.91246968762539,-65.78217986771051
176,2018-06-26,2018,6,1164.2822620104887,0.0,9635.717737989511,10390.802038031381,599.6689123010461,648.8668742696638,10390.802038031381,17.85,"[15.77833725 15.87779912 16.04211195 16.07137996 16.1168489  16.3141833
 16.52294275 16.73107836 16.71831352 16.8520208  16.92486388 17.0084757
 17.05110239 17.20307082 17.37916843 17.39738552 17.45383941 17.62764405
 17.6766832  17.7408762  17.68779707 17.72227556 17.80518042 17.78910899
 17.86257697 17.95124177 18.03605104 18.15575013 18.19705896]",1237.4932247467766,0.0,8482.506775253225,2991.3295171571194,0.0,7808.670482842879,5153.225441092226,0.19513873236520313,5286.969697640139,7977.511743079209,40.32823043667797,2862.8164873574688,10390.802038031381,599.6689123010461,648.8668742696638,11358.277748649478,920.023016626634,361.7452679771569,10907.273534472533,618.5930615507307,511.3195270781977,8934.069282136828,100.3337411231523,1606.2644589863228,6874.851699142771,1.9743417623967316,3927.1226426196263,4050.4782249750747,0.0,6389.521775024925,2042.6016787805079,0.0,8757.39832121949,-75.25153943507212,-21.353035232735465,53.89850420233756,-75.25153943507212
177,2018-06-27,2018,6,1164.2822620104887,0.0,9635.717737989511,10388.777202564279,578.5830230786903,629.8058205144089,10388.777202564279,18.25,"[15.77833725 15.87779912 16.04211195 16.07137996 16.1168489  16.3141833
 16.52294275 16.73107836 16.71831352 16.8520208  16.92486388 17.0084757
 17.05110239 17.20307082 17.37916843 17.39738552 17.45383941 17.62764405
 17.6766832  17.7408762  17.68779707 17.72227556 17.80518042 17.78910899
 17.86257697 17.95124177 18.03605104 18.15575013 18.19705896]",1237.4932247467766,0.0,8482.506775253225,2991.3295171571194,0.0,7808.670482842879,5153.225441092226,0.19513873236520313,5286.969697640139,7977.511743079209,40.32823043667797,2862.8164873574688,10388.777202564279,578.5830230786903,629.8058205144089,11358.277748649478,920.023016626634,361.7452679771569,10907.273534472533,618.5930615507307,511.3195270781977,8934.069282136828,100.3337411231523,1606.2644589863228,6874.851699142771,1.9743417623967316,3927.1226426196263,4050.4782249750747,0.0,6389.521775024925,2042.6016787805079,0.0,8757.39832121949,-2.0248354671020934,-21.08588922235583,-19.061053755254875,-2.0248354671020934
178,2018-06-28,2018,6,1164.2822620104887,0.0,9635.717737989511,10393.056181729247,561.7862244277601,608.7300426985122,10393.056181729247,19.3,"[15.77833725 15.87779912 16.04211195 16.07137996 16.1168489  16.3141833
 16.52294275 16.73107836 16.71831352 16.8520208  16.92486388 17.0084757
 17.05110239 17.20307082 17.37916843 17.39738552 17.45383941 17.62764405
 17.6766832  17.7408762  17.68779707 17.72227556 17.80518042 17.78910899
 17.86257697 17.95124177 18.03605104 18.15575013 18.19705896]",1237.4932247467766,0.0,8482.506775253225,2991.3295171571194,0.0,7808.670482842879,5153.225441092226,0.19513873236520313,5286.969697640139,7977.511743079209,40.32823043667797,2862.8164873574688,10393.056181729247,561.7862244277601,608.7300426985122,11358.277748649478,920.023016626634,361.7452679771569,10907.273534472533,618.5930615507307,511.3195270781977,8934.069282136828,100.3337411231523,1606.2644589863228,6874.851699142771,1.9743417623967316,3927.1226426196263,4050.4782249750747,0.0,6389.521775024925,2042.6016787805079,0.0,8757.39832121949,4.278979164968405,-16.796798650930214,-21.075777815896686,4.278979164968405
179,2018-06-29,2018,6,1164.2822620104887,0.0,9635.717737989511,10415.941179209722,566.0752320752531,590.1340528655307,10415.941179209722,19.05,"[15.77833725 15.87779912 16.04211195 16.07137996 16.1168489  16.3141833
 16.52294275 16.73107836 16.71831352 16.8520208  16.92486388 17.0084757
 17.05110239 17.20307082 17.37916843 17.39738552 17.45383941 17.62764405
 17.6766832  17.7408762  17.68779707 17.72227556 17.80518042 17.78910899
 17.86257697 17.95124177 18.03605104 18.15575013 18.19705896]",1237.4932247467766,0.0,8482.506775253225,2991.3295171571194,0.0,7808.670482842879,5153.225441092226,0.19513873236520313,5286.969697640139,7977.511743079209,40.32823043667797,2862.8164873574688,10415.941179209722,566.0752320752531,590.1340528655307,11358.277748649478,920.023016626634,361.7452679771569,10907.273534472533,618.5930615507307,511.3195270781977,8934.069282136828,100.3337411231523,1606.2644589863228,6874.851699142771,1.9743417623967316,3927.1226426196263,4050.4782249750747,0.0,6389.521775024925,2042.6016787805079,0.0,8757.39832121949,22.88499748047434,4.289007647493008,-18.595989832981445,22.88499748047434
